行政区域土地面积,居民储蓄存款余额,年末金融机构各项贷款余额,农业机械总动力,粮食产量,棉花产量,油料产量,肉类总产量,规模以上工业企业个数,规模以上工业总产值(现价),固定资产投资(不含农户),乡(镇)个数,普通中学在校学生数,小学在校学生数,医院、卫生院床位数,各种社会福利收养性单位数,各种社会福利收养性单位床位数,村民委员会个数,年末总人口,固定电话用户,第一产业增加值,第二产业增加值,地方财政一般预算收入,地方财政一般预算支出
-0.00020428700020498443,0.18438596588641584,0.28523673909161446,1.972976487240099e-06,0.009649022254943905,-6.929383979659204e-06,0.0005144827862302158,0.0018351741462661348,3.019186399596991e-05,0.8968186087217612,0.18121744190635,-2.836148830143566e-08,0.001484967680018123,0.0018435912245494547,0.00013705119106089642,7.630269375840664e-07,0.0001551831011570838,7.463976530781483e-07,2.5933973032258525e-06,0.009734946947014272,0.013109277088752038,0.2135808297428008,0.028121969463695152,0.02723556505210142
-9.173502583782652e-05,0.48492722988986714,0.7685175508157118,-2.6409540842520182e-06,-0.010736317500381341,-2.1235346152044832e-05,-0.0004085209251481717,-0.0007795944177772797,2.1486069623491485e-05,-0.38749827570065537,0.1279983651623838,3.8122288328970623e-07,0.0026274182251287575,0.003040155275147456,0.00025434432846730093,1.4455416956809852e-06,0.000211904568443776,-1.1498658247143655e-05,3.377825400768423e-06,0.017334702251458035,0.006063753022302607,0.06243742394525832,0.032407111554552906,0.04764072561389071
0.0007605021073142559,-0.03378900910481059,0.2695208540371608,-1.2625643557424955e-05,-0.09888287127769894,-8.197907447370937e-05,-0.00618811895808266,-0.01653057730932091,7.187539157833139e-06,0.1521890419748727,-0.9239828800959757,-1.3141072481613006e-06,-0.00579254511945866,-0.006519019747486213,-0.0004252664923028588,-4.5969848923882266e-06,-0.0003844859487946017,2.8814931657509426e-05,-1.2909779646698732e-05,0.002296039200733097,-0.08765098677743334,-0.16440558456278304,-0.028699321529321833,-0.06003156749952785
